subject_id,l_fit_e,beta_e,tau_e,optimal_NLL
44r44zmrtvl59ml3llcql4w4,19.472239179566188,1.974937242567151,0.06921722911534861,954.7791683917761
sstr63rwvsmz36hmqs6hzzvs,11.63069555495213,0.3407542614245056,0.06922403154823617,817.0497504731413
4qrwq53mslq4cr4vsrt6946c,5.040806412536965,0.017008565774520285,0.03819793516495422,507.9669724764841
43rzq63t93hsl5ccc9369s5z,14.820143445524206,0.2799276258626294,0.07116323663289145,955.514858910869
6mtzhvrqrcs3rq3vhhrr5c43,14.682055904805193,0.9340020139986878,0.06785868419751423,938.1358741990612
tstr6t4hc5s3z6r4vmhz366q,0.7512143564637999,0.1876462224666987,0.04022793365659767,489.05531869072735
5ctz9lwc6rt9c64rztwr6rzm,12.658081180224723,0.8619069016581798,0.06602422445339105,978.3969614411169
4zr94h9h9369rmm6h6lq349v,0.7563016709945298,0.08864589671122358,0.03558718808750004,508.08785649128055
4wrzqq5v5hthcvw6q933l4lm,17.26475849721342,0.006737946999085467,0.061751141480261465,988.5684610061736
w6t369hrcqztq4994tvhmmzr,0.9423963551408233,0.06570670397913948,0.04206583196104208,570.8252803316211
4qrs4qcwwtz9qchr33lqz43h,18.906769978375607,1.8298805711518034,0.05997663654303103,922.0533194179762
4rrm4tcchtl49z3w3z63h4v6,1.0181120198663687,0.1716795896267384,0.04306899123080821,656.7818417509442
46r64hhtvsz9rmrscrcqz4vv,1.8084208751298925,0.2323862987409444,0.056122569312475515,574.8293940735496
mvtr3v5q95zl6qlv4ws93tcs,20.315326340024477,2.213445354508571,0.06591142785278428,907.9217672599609
4ztz9cwlhttm9qqh4tmvwc5h,23.050288389798613,1.5819262187023642,0.060894582897575045,878.622776936192
lzrhwclcm4mlvc9lmvlwswht,15.551993843713111,0.8892968576508153,0.07233069266969147,950.1979024136479
4tr9q9qmszw33vhmv33t54w4,26.770035439707087,1.8626805087173919,0.062342269895531814,975.0924565645518
qht6z65mss65t4rmq9llszth,20.551437485874224,0.628581936306457,0.06511628106541151,701.4101371924255
44r54szvvth99l4mt4qqt4qw,0.43392026690172764,0.4075595335339471,0.08151614953727548,841.9087292665754
4sr34wwcvzvr33l9t4vq64l4,11.580179213499864,0.8205057804895322,0.0665095642685586,838.2715802885909
4wr6365m5ztv35vswq3436ws,17.934641002144772,1.5432697603462966,0.06422230625959925,909.1983344188959
4wrz49rt3wv4qvm36r5q649z,2.287977633434445,0.15346444147432614,0.05630912073180211,788.507750582767
6vrm99wzvh35rzsrvwwtrczt,10.27694542396098,0.37331866040859635,0.05867235333797653,712.9162759718787
vqtlrhrrsr53m4m45mrmr9m9,22.63700434482653,1.063699571260007,0.04967224282411632,825.2685582459716
4trzqwcv6649tczrrlq3l466,15.552184504773184,1.054451826263232,0.0581246753306672,879.3685984600276
49r64m9sqmlc9t5wq69tq463,12.756557928103291,1.1529223240506798,0.06976055438294362,933.3594661264142
9wtlzmtvw495v6cc6c5r4s44,0.9130704072751155,0.10196238990115641,0.04079091206434024,712.9123402126402
qzr5q3z6vsvwl5m9z34zz3hw,13.334644574636517,0.20056363038568947,0.05673455990556345,780.1239219248965
4zrzqhwwszcmlvz4s6lwz4c5,10.449002363439794,0.006737946999085467,0.03566037306055121,589.717565657774
vhtq5zchhvrm3664zr3hc65m,5.87289346336565,0.4955914614711019,0.0580951926412035,759.0191264378919
45r94sc4rsvlt3hhqs4q345m,0.6934878211525832,0.06351328420094,0.014587526233718269,221.4158450263859
4crr4qcqz5vrls4vrqwqh4ms,16.427481642667388,1.0084766818001585,0.06886335522468587,925.842394714925
4wr3qqvq3w95wcc9t9wlw4c6,22.110536269453156,1.7978867483971968,0.052689525735171695,838.8442845987048
clt4966zmmz654t3l93l4sw9,1.8188509998303493,0.12996032035799993,0.058321697345147326,758.3395872014171
99tqcvrwlszs949zhlrcmvmr,1.612894598760822,0.23173658294085175,0.04626684087035066,672.4402187605591
4rr9qh39lwrvlvwm654r54w9,1.0388490311788205,0.20578171256409333,0.0483251686353107,610.8692953631632
cct6cllh9wtqm6t54r6cw3qr,0.5723590901167435,0.17074059744931658,0.04529196503165131,604.1550262501208
t5tt6vltm3939qtmv3qmvw49,0.5759780263249552,0.09597389748813255,0.02935619844689282,381.9085126633552
33tm3r9vwlrzs4mzrrvhcqsz,21.78838960998353,1.7460546459210504,0.07094834852165186,962.4318116415876
4crcq3h3zslclv6qwmz6s453,11.778750547671589,0.006737946999085467,0.05170404665627566,679.84432946286
4crrtql9ctwwz5cwzvs3c5ql,6.79503429787759,0.13408762840726143,0.06863554573334568,866.1126186505093
64rqchzrzww3m5hs495l3qzs,21.332903733852223,2.044405527571775,0.04780056413337702,795.700317546574
4hr44lch6vl5hmm9vm5ql4c3,12.925459469372797,1.526693096008192,0.06240186254601696,889.7404540256846
z3t64h494tq9r4mz3vl434v6,8.570888824477505,1.0958452407568795,0.07051036751007723,857.5200884037702
4qr34shqmq5m43m6wh9qs45c,17.028775222882672,1.0444223527330663,0.06589497278747886,960.1815901566391
4vrt4t9z9htr9lrhtmvq544c,16.556292157353802,1.2314428965942068,0.06751112100160142,886.5411710632267
69thlzq3366qhql653rwrzqs,13.384381169864149,1.5539314977523868,0.0612446198144847,896.0726590409673
hrthcltvhqlcm6mvc4w63tq9,23.088445990223775,1.2913518114638487,0.050006057655186904,836.8662173541428
46r34h9tqw9vrshhw96qc4zr,2.5352500090699532,0.07910230052342399,0.04492993561909376,665.1348781086858
66tmzww45vw9c4h39c4r6rq6,8.282337020263382,0.006737946999085467,0.06255338521771611,858.173224843148
4crs4vmc4h55qvqmls4qh453,15.559474372225376,0.006737946999085467,0.047660268998215,707.1189981198105
cvt4th9vcshr6q559w46z46l,10.252812483208153,1.2284549870524826,0.0651043278158933,918.55157800341
qsrrv9r399hl655wqmshwc4v,11.393069144370564,1.5050385156230324,0.06772353242904987,877.3670950890927
hqt4zv39rr49qhvz6lqwtmqh,2.1997353312077292,0.2047593138739659,0.06161201082428795,683.2278183900027
cqtr9mqwmqrqqhr45z6qtqw4,12.102487579950159,1.4214357385779568,0.06283053878193592,796.1479642711329
twtv6434qrh3z6ql5m4h336z,5.902463212542475,0.006737946999085467,0.06274424727082023,813.4187881535407
3ht5m4wcczzcl6z96zwr3tc9,15.813841435105195,1.1868460468580462,0.07261517976458925,984.3094466193388
4wrt49z64cvts3c339cq34hm,12.304036742433844,0.5772441233989324,0.06497467588572856,899.9553131423808
4rr4qr63tqww5vrsqtrwv46s,17.944686865140465,0.2932162607879025,0.06124501642173777,866.5309449451915
4lr5qc94z3lrhc9z6rl3s4mr,22.422142271587283,1.9866900809673207,0.051858452057699074,824.5082180330201
99tm56rwzr5lqh6z6mscq9h9,0.6294939981454142,0.12627748178749879,0.03424380004805534,486.42074005478685
43rc55sq9l34z5vlrvrwttm4,14.766001409540355,1.3448382531047027,0.059122006366787536,878.2558355699514
wwt4t66hszzzc6qmz3zwv9rm,2.4529729389960817,0.006737946999085467,0.045932411060795805,545.1671694545385
h5tzm4r4mwm5rq33q4tvlzzm,16.299248765468782,1.2770827040642478,0.05598380148275825,887.9421340969094
4crr4rvsz6rtr39v3s6qv4sh,24.70164658149932,1.638714723937934,0.05622213249665346,854.3831590650555
4cr35cv3hm453593w345v9vl,2.217544456236146,0.07409674022305421,0.04354950413549163,621.6049590469004
4trz4wrwrvz5rml3mc4qs4z5,9.525363635677365,0.006737946999085467,0.04463023866232851,642.361808471942
4mr6q4wzhltzrch3tr5w64h4,1.147866566518155,0.13166543347196796,0.055837377208648245,766.5674311940741
4zr445z6zvcssmt9qmzq64mr,0.4653464918203823,0.5203449111617382,0.09753609733271298,781.4989646249985
t3t65tm94r4tz4sqqc4rs65m,8.462555187426767,0.34477755992235215,0.06484730116941263,909.8147627620391
45rc4sz355c3clzl9srqz46t,10.154607204579248,0.4020381795843916,0.06301460824340213,839.9708136108603
54tzz44zm4q5hqwcvtqrttvt,0.2780563770281902,0.4435836907071563,0.0824399386376492,799.0357165543139
s5tw9zrwsrcw36s3hqwrtctl,10.21017426359862,0.006737946999085467,0.0472832818230042,713.4857465705498
rrtss5zs9vmt64hs4vc336hm,13.629518064774333,0.49218600362476517,0.08619482976387333,977.0897603846463
4lr4463vlcz96l5wwt3qq44l,10.842775881399394,0.9252828383232198,0.06694320138732507,814.6745520739597
sctczct35sslc4sr9hll3vcs,11.599991922757596,0.7869072472277916,0.06848475251976174,942.2390051083921
45r54qzzhltztvhwrhmq646m,17.23507535207385,1.6764880133604967,0.06545747865634208,931.4500701479424
h4r43mwzz964cc63599z6clq,16.168747498769193,0.9955838618861809,0.061606691300074054,937.347930080205
q4r34cr6mq3zmcmqmmt5rqmc,0.7647255516119144,0.16207449081967884,0.043742946804705876,638.4378247553252
sqt9h63wz6c6w6s545thmml5,20.440156093801434,1.1817895998690262,0.06198632042825704,861.41089067345
q5trh6qlcv3sh4w6whvws9lt,3.871865957146966,0.4974759300921855,0.06279199310120359,745.7374524179894
h6rq4lm53rhrq5m39mhm4rt5,0.6950359710688603,0.10665470514161635,0.03220108293522146,478.9955911132297
rttlzthh5vlsqh5r3hqmzlmw,6.554888712473637,0.1554784372889137,0.06287620862890309,816.7712639291086
56ts943rqw34c6m3hl3zh4lh,16.025525889714938,0.006737946999085467,0.05588884688082406,805.8964610602867
6ztt3vwh555rqqwt9vstqsmz,22.420381162099098,1.6203288397769247,0.061475498475289034,877.2130151232693
3vtqhqwww6vqhqz4c4zm46lw,1.4509638854087894,0.006737946999085467,0.041379932403880285,489.4473933859039
sttm39wmrr9wqqqlvz6srv66,5.092762960150907,0.006737946999085467,0.050304091216311145,731.7706341276169
m4r649cthqzchz3rmc6zczqz,0.6014040822921304,0.1601295731118802,0.03674360479868104,438.57145360453643
z9t4qqr64trmqhr4lwczt4ms,0.633440760403909,0.20298053980681757,0.04495773549397198,632.6942965718376
qzrmqwl9l5wrv565vt3zc9rl,18.399215829173535,1.2490127479965176,0.0587219261520665,905.8433134700144
shtc6vsrvtc4z6lslcl3lc3c,20.54650856898029,1.3464494388054944,0.06762289481231173,961.5599425499503
vstz4lt9thtss6h9cz346z4z,17.43404918425329,1.20247969456506,0.06774625740624693,879.5008233332942
4mrt46q9stlw6cs6vt3qv44t,0.5750897943859811,0.12081022632555602,0.03155698636240266,357.5263087515911
4hrz496cqvc6rlqzr6hq94rz,16.411111289778496,0.3022278977097195,0.06208818602544639,825.4423092700861
44rh44tmsm4r53rz6mhq6434,13.286430700773007,0.006737946999085467,0.057403312183509234,694.716393204859
9cr3qc53hwscw5r4wcwqcwqh,10.291177041859893,1.0793428370847526,0.058513725166294425,775.8593532821184
4qr6qmlszmhc9t5wqqh64463,23.581001992241283,2.268829315527171,0.059327515508930326,852.8573842489905
4mrh4rmqslm99wq5r95t44vm,15.20903136751334,1.2389177472903343,0.08419173353645093,946.2571657080074
9zr5w4r3rmwrc5s3vshz4q5z,8.627925949666198,0.7796541887617394,0.0648846298658976,752.1032298536184
m3tqh6zvvch66qchwsz5cmmt,15.288127187473837,0.8842008235391965,0.05633649327097202,855.4753777740087
l5t53qmrsc3lm65s54q6q66q,9.676692331301437,0.39794778143464377,0.07803678270554676,937.1596069561377
t9rh99vlhqlhhzmv4q5msqlh,1.104140887883597,0.061811060236484916,0.03311990930886889,572.1056074537154
vctr4q4t939tz6lczmw6zwv9,0.8532928382875322,0.27694965865399535,0.05987160961486789,743.3386299138227
trtr6v9z9qwtm6r5q9scch34,21.78183921839578,1.8996843612009864,0.06920176059787218,896.2177677482543
q3t9mwv36z5vc6m6vrml99tq,8.887186035523904,0.49279498577264025,0.06665470411966247,895.6914695482153
cctt45lhtvh6w6whh3twwlml,14.137746576735005,0.8597466663612858,0.06690747170444497,869.7016237059871
v6tcmmm5lzw456mrc4qq4q5v,0.7900095238776963,0.11062300175390408,0.033720410575762735,516.5734719006824
rrt6wq964hstm64qthlr4h64,1.211288949876144,0.1532273223095043,0.054925169106866074,673.7362782226023
3rtl9lqrw6zh56mmz6q3qzhh,20.636896012484907,1.7092175578911712,0.05550760186563145,804.1330715594202
w9t4swlzv46lm6chvhqcc9ql,0.75495922054794,0.3824615765866074,0.062388411611929276,696.512968129997
hmt54tvh49mwz6vrmvw54cr4,13.080035409856809,0.006737946999085467,0.06321638595226961,961.2039670617826
sstrt499c99rz635qmcz3qqq,8.508688154417843,0.006737946999085467,0.055933034684867974,743.8573725006911
5ht656h9ml4qc6m4mq349vzq,1.5048851753306183,0.16222651706364905,0.038808381481930304,513.3328878640367
4rr963tt39htv5v646r66q4l,10.876018500325042,0.5890252308410768,0.07081636152958357,829.6294048124909
43rz4qv6sc3wh3ttrhcq54m4,9.752849067192152,0.006737946999085467,0.07589324404313774,919.2243120909644
4lrl44rr5m5tvl5hhm4qm46r,19.44374955784985,0.7997609967132889,0.06589583927169115,920.5983643973879
vttz6rqsv5v6rqqsvzhzst4w,12.897033313630324,1.0777877380259966,0.07295999250619048,956.2839474554285
wltc4vmhzvqth4zlsm5c9ccw,9.611211129624614,0.07596383670351484,0.05541948217507682,670.1408864297945
c6tms9v56h9wqhhm4hw5993c,3.595706787574869,0.06418951761491817,0.04476798098567718,620.247619011181
mzthz6rzm53zwqlcvhhl9m6h,12.327821315574662,0.23660334549072445,0.06750778548369069,862.366374488809
49rw4z6s34zttv44zcsqz4sm,21.623957950655022,1.873482084803716,0.055097386369900275,840.0096842623427
45rq4z5wqh4vsl5cl6zqs45c,14.000411408059481,1.4895001579372877,0.06242655056574377,856.4665141464116
4wrh4hmlzrc39vhhmzlqm4cc,11.022728426480768,0.7623301442707546,0.046536676412386,640.847509707266
46rlq5h96swtqcrqvls3w4r4,21.444028876216656,1.0683561363059138,0.0691446809518576,912.6773784030152
rvrslztlz3s5z5cz9w4ql4ll,20.455649587076273,1.1858143382741337,0.06534323087445174,871.9697799310027
63t3l39355zhc4mvmvrmc6cz,12.931706187269617,0.24363237587008688,0.06134173295760473,903.2279121432774
c6tz56twrt3hm6rvvtmwv93r,13.033915271859932,0.3546241406913866,0.05507504467346083,713.0117303396615
6ctr594zhh69v6czcrv4c949,12.055450509948152,0.006737946999085467,0.04045688405475983,628.468968210691
hwtm4zl36ctw34rll3zq6wr4,16.52300895956016,1.4434452485921883,0.05576976891379447,876.1115451102314
zvtcrhwvttsmz4mhq354c6tt,9.615910607296529,0.006737946999085467,0.05562727256334589,788.2608741318585
rrrcsr6vtwvr653m5zstlqlr,22.422685328427292,1.3892327625943826,0.058650584314359266,917.4682121321916
4ttrlcqvrmrm449ttlzcs5t3,2.025461620683375,0.12424001465665714,0.05919472315240049,793.39389857285
4htv5t9ttz3vq4zc3swt5h6z,14.259225950704149,1.752640135983344,0.06639009129136872,958.7137266402485
hsrmcth5t3r4559cz65smmr4,12.80918920297545,1.291345649582445,0.07155371416091386,1025.308611270144
56trt5cv6qqll6mtvzvr54zl,0.6331136574174814,0.1636473632118687,0.03816201093288746,470.67511272077616
h4rmlsmh4mr5lzz6954tmmhm,0.9270050702284967,0.10133391603538414,0.03870658008047272,554.5758184265214
htthz63rctzvtqr5rctswhlq,10.858725786182692,0.7481662775645671,0.06522355362517135,938.5629987479645
z3tzzmcwttsvrqctrltzww4q,18.67340232713047,1.2193342655231159,0.058621252089334615,797.7273432749013
9stq3m4v36tq4hqrvhvchcmv,1.7502718763216696,0.006737946999085467,0.032331347460644214,513.9175433416998
4rr64vtmwt9wlw34ww9qr4h9,0.6393950356786907,0.13374786222653104,0.040227493435467665,499.3559642348094
44rq43rwqcvr6359mwqqz4r3,1.4976311771071993,0.06535578677666054,0.046932664053072295,653.2849499920328
qhtv94h59ms4369tv35cmc59,13.77558122148083,1.3979630456964929,0.04845667810069228,633.2994173708717
tmrr5ctq3cczmzhtqq33c5vr,3.59290574533736,0.14245352811762368,0.044211382104503656,526.8445384390986
w9th4svs9l3456mz9lhszc5q,21.46380504956231,0.9141255893863334,0.052047572509111226,855.9673992410208
lctvr6qsmsqtqhw454h996cq,13.929967188873494,1.022480917713652,0.07254519961861225,897.2687960437296
h5tcqw5lvvtcz69qvvr9mtzv,7.096699207844056,0.22521773288713184,0.05195544566835218,889.114663605953
3ct6l6vmsl9ttql55664mqz6,3.3863477931356076,0.060285100829340674,0.048939940910483926,633.8158450587872
4lr5qc9mhhm53vtq9m9wv4c6,12.033958880547228,0.20584982818655842,0.05816645149609312,838.1268562723718
4wr34mvl3qr69l9zsl9qc4sz,23.826166219894862,1.8343197005075038,0.0644857785258294,924.4064033995185
wttmzt5t6qvvw49lzcs66vhh,12.458470192656652,0.4926787839495538,0.07277114331230025,917.5080531741289
4zrq4hrc993hsm6mwmcq343c,18.001881973449834,1.3799601439743934,0.061636271183295094,946.420413634148
4lrc4mhwvsrz9v44tl5qm44w,0.6585061091937852,0.14919631597111108,0.04144890768874078,611.0504067692002
9ht3hv544lr5c4hzwt995h6r,1.9428659427164705,0.12101174967277373,0.04137252030381032,579.6756975536516
z6tmvhrml4qhqhlltt9zstzr,11.835509940998001,0.4189622786493472,0.07094115894745344,1016.0678919905845
64r3zth56ltw6z5v5zc9lv5l,1.5785787361405006,0.006737946999085467,0.045924668482025754,715.7597957320678
4wrw43ctv9zqz3hwl45q449c,10.100335010850904,0.08799570789719716,0.06427493372208107,763.2813662041734
4wrl4mvv5z3hhl4qzq6qh4qt,12.906342146510507,0.788114064477178,0.07481294654175691,939.9616807149779
4vrc4v9hl6qs6mc54mcql456,7.425561988616257,0.006737946999085467,0.06495170332314364,745.5071563406915
whtqqcwhl9tmmqq49m63svvh,13.71055457840614,1.0877531359047703,0.08122210641957592,988.1422402844044
4rr94vtltshvzvz34t5qz49w,1.5670248460225251,0.20524442991175312,0.04351491239846235,572.4213402664301
s5ttcv9wwtzrs4ccrhrsc54l,1.3268610589261756,0.006737946999085467,0.04846299315994525,575.7807417980753
4rr444hrw3lm9vw6t5hqr46v,1.529364127036395,0.180021595411024,0.05710595852658529,642.6516554559844
6wr4t5rv94q4l5lqv94msmt6,20.151526962083842,2.176134293693382,0.06584128393598485,996.6537196742075
tlt6r54m3cw4m6l9w9wwc6zq,1.0767187808334922,0.055122443611877125,0.03331015369222665,557.1665935430564
4wrr9z6l5lclw9mcz4tv5qm6,16.746135575171415,1.8404251069911894,0.06192306539703339,888.7745865663462
4vrw4t46s359qm4353rqh4lv,13.788284931496978,0.4575286904924062,0.06783200386755212,929.0388124169726
q5rw56966z6vszsr49wr63rr,1.5130837774700951,0.1862320553840879,0.05764113091829123,837.8213724122825
4qrq46wmcqhmlltcszvqh4cm,13.300450496524242,0.7782602835113779,0.0722588727837241,914.1377076035568
4lrm4q3sr49chvcz5z5qc456,14.143851620304154,0.9546666837270399,0.06900873779077712,939.1326824972583
lhtrltttmll3c6zv6q6559r4,3.954906995541485,0.006737946999085467,0.056666578426579434,693.2464154627553
